dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,16.482981,5.936618,11.855907,10.079282,-1.298268,-2.477097,5.886557
0.020000,16.669887,5.862636,12.056924,10.050810,-1.423587,-6.265968,5.926312
0.020000,16.859025,5.796515,12.257286,10.018121,-1.634470,-10.544136,5.967727
0.020000,17.050041,5.738653,12.456873,9.979344,-1.938809,-15.216970,6.010651
0.020000,17.242490,5.689403,12.655524,9.932546,-2.339925,-20.055789,6.054884
0.020000,17.435841,5.649049,12.853041,9.875869,-2.833851,-24.696293,6.100177
0.020000,17.629487,5.617787,13.049195,9.807666,-3.410146,-28.814790,6.146242
0.020000,17.822763,5.595708,13.243728,9.726677,-4.049465,-31.965917,6.192760
0.020000,18.014972,5.582782,13.436371,9.632131,-4.727262,-33.889866,6.239392
0.020000,18.205409,5.578858,13.626848,9.523854,-5.413847,-34.329244,0.002607
0.020000,18.393392,5.583659,13.814893,9.402258,-6.079849,-33.300119,0.048444
0.020000,18.578293,5.596800,14.000260,9.268349,-6.695445,-30.779798,0.093409
0.020000,18.759551,5.617804,14.182731,9.123532,-7.240827,-27.269102,0.137229
0.020000,18.936693,5.646121,14.362122,8.969591,-7.697066,-22.811938,0.179676
0.020000,19.109344,5.681154,14.538291,8.808436,-8.057719,-18.032645,0.220570
0.020000,19.277219,5.722282,14.711131,8.642000,-8.321794,-13.203763,0.259778
0.020000,19.440129,5.768877,14.880573,8.472107,-8.494696,-8.645098,0.297215
0.020000,19.597963,5.820327,15.046581,8.300397,-8.585467,-4.538557,0.332834
0.020000,19.750683,5.876044,15.209147,8.128312,-8.604251,-0.939178,0.366627
0.020000,19.898310,5.935473,15.368287,7.956989,-8.566176,1.903759,0.398612
0.020000,20.034539,5.995131,15.517007,7.435997,-26.049597,-874.171083,0.426252
0.020000,20.171907,6.059811,15.668841,7.591671,7.783731,1691.666400,0.454056
0.020000,20.306250,6.127766,15.819392,7.527597,-3.203726,-549.372818,0.482735
0.020000,20.437408,6.198977,15.968635,7.462124,-3.273657,-3.496569,0.512255
0.020000,20.565213,6.273402,16.116531,7.394816,-3.365376,-4.585967,0.542569
0.020000,20.689492,6.350974,16.263033,7.325093,-3.486144,-6.038374,0.573617
0.020000,20.810068,6.431600,16.408082,7.252441,-3.632617,-7.323678,0.605326
0.020000,20.926766,6.515158,16.551610,7.176393,-3.802408,-8.489542,0.637611
0.020000,21.039414,6.601494,16.693538,7.096391,-4.000074,-9.883282,0.670374
0.020000,21.147853,6.690425,16.833779,7.012062,-4.216456,-10.819114,0.703504
0.020000,21.251935,6.781738,16.972239,6.922990,-4.453592,-11.856770,0.736885
0.020000,21.351533,6.875193,17.108817,6.828933,-4.702867,-12.463759,0.770392
0.020000,21.446542,6.970528,17.243412,6.729711,-4.961103,-12.911821,0.803894
0.020000,21.536887,7.067459,17.375917,6.625297,-5.220707,-12.980180,0.837263
0.020000,21.622521,7.165688,17.506232,6.515730,-5.478350,-12.882132,0.870370
0.020000,21.703427,7.264907,17.634256,6.401216,-5.725684,-12.366700,0.903090
0.020000,21.779623,7.364806,17.759897,6.282052,-5.958222,-11.626912,0.935308
0.020000,21.851159,7.465075,17.883070,6.158607,-6.172257,-10.701763,0.966916
0.020000,21.918113,7.565415,18.003696,6.031343,-6.363188,-9.546542,0.997819
0.020000,21.980591,7.665535,18.121712,5.900758,-6.529249,-8.303079,1.027934
0.020000,22.038726,7.765161,18.237059,5.767381,-6.668850,-6.980031,1.057191
0.020000,22.092668,7.864039,18.349694,5.631741,-6.781981,-5.656535,1.085533
0.020000,22.142586,7.961934,18.459581,5.494357,-6.869221,-4.361998,1.112917
0.020000,22.188661,8.058633,18.566696,5.355731,-6.931309,-3.104405,1.139313
0.020000,22.231083,8.153944,18.671022,5.216302,-6.971409,-2.004988,1.164699
0.020000,22.270048,8.247700,18.772552,5.076492,-6.990520,-0.955574,1.189066
0.020000,22.305754,8.339750,18.871285,4.936646,-6.992277,-0.087861,1.212414
0.020000,22.338398,8.429967,18.967226,4.797086,-6.978008,0.713478,1.234749
0.020000,22.368176,8.518241,19.060387,4.658047,-6.951989,1.300930,1.256085
0.020000,22.395278,8.604478,19.150782,4.519755,-6.914587,1.870122,1.276440
0.020000,22.419890,8.688599,19.238430,4.382372,-6.869116,2.273553,1.295838
0.020000,22.442189,8.770539,19.323350,4.246032,-6.817048,2.603367,1.314303
0.020000,22.462345,8.850246,19.405566,4.110796,-6.761765,2.764160,1.331865
0.020000,22.480521,8.927677,19.485102,3.976759,-6.701851,2.995708,1.348552
0.020000,22.496870,9.002797,19.561981,3.843953,-6.640319,3.076589,1.364396
0.020000,22.511538,9.075581,19.636228,3.712372,-6.579043,3.063784,1.379427
0.020000,22.524661,9.146010,19.707869,3.582040,-6.516577,3.123334,1.393677
0.020000,22.536369,9.214069,19.776928,3.452937,-6.455150,3.071325,1.407175
0.020000,22.546780,9.279749,19.843428,3.325003,-6.396709,2.922074,1.419953
0.020000,22.556009,9.343045,19.907393,3.198268,-6.336743,2.998309,1.432039
0.020000,22.564160,9.403955,19.968846,3.072632,-6.281830,2.745632,1.443461
0.020000,22.571331,9.462479,20.027807,2.948083,-6.227436,2.719684,1.454246
0.020000,22.577614,9.518619,20.084299,2.824565,-6.175926,2.575501,1.464419
0.020000,22.583094,9.572381,20.138339,2.702007,-6.127875,2.402559,1.474006
0.020000,22.587849,9.623770,20.189947,2.580403,-6.080210,2.383238,1.483029
0.020000,22.591953,9.672791,20.239139,2.459633,-6.038485,2.086254,1.491511
0.020000,22.595473,9.719453,20.285934,2.339727,-5.995295,2.159504,1.499471
0.020000,22.598472,9.763762,20.330345,2.220554,-5.958645,1.832528,1.506929
0.020000,22.601009,9.805729,20.372388,2.102141,-5.920683,1.898098,1.513903
0.020000,22.603136,9.845359,20.412075,1.984361,-5.888959,1.586182,1.520410
0.020000,22.604904,9.882662,20.449420,1.867242,-5.855979,1.648985,1.526466
0.020000,22.606357,9.917646,20.484434,1.750693,-5.827426,1.427645,1.532085
0.020000,22.607538,9.950318,20.517127,1.634672,-5.801043,1.319170,1.537280
0.020000,22.608483,9.980686,20.547510,1.519138,-5.776718,1.216241,1.542064
0.020000,22.609228,10.008757,20.575592,1.404076,-5.753113,1.180270,1.546449
0.020000,22.609804,10.034539,20.601380,1.289415,-5.733056,1.002819,1.550443
0.020000,22.610240,10.058038,20.624882,1.175130,-5.714244,0.940633,1.554058
0.020000,22.610561,10.079259,20.646106,1.061177,-5.697653,0.829518,1.557300
0.020000,22.610789,10.098208,20.665057,0.947543,-5.681693,0.798021,1.560179
0.020000,22.610946,10.114890,20.681740,0.834143,-5.669999,0.584686,1.562699
0.020000,22.611047,10.129310,20.696159,0.720988,-5.657766,0.611662,1.564868
0.020000,22.611108,10.141471,20.708321,0.608052,-5.646773,0.549671,1.566690
0.020000,22.611141,10.151376,20.718225,0.495245,-5.640367,0.320284,1.568169
0.020000,22.611157,10.159028,20.725878,0.382605,-5.631990,0.418851,1.569308
0.020000,22.611163,10.164429,20.731279,0.270055,-5.627488,0.225108,1.570111
0.020000,22.611164,10.167580,20.734430,0.157575,-5.624017,0.173515,1.570579
0.020000,22.611164,10.168820,20.735670,0.061975,-4.779980,42.201896,1.570763
0.020000,22.611164,10.169046,20.735895,0.011289,-2.534320,112.282984,1.570796
0.020000,22.611164,10.169046,20.735895,0.000000,-0.564448,98.493581,1.570796
