dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,20.610618,8.492078,16.477358,3.491657,-3.377076,8.302469,1.027934
0.020000,20.645160,8.551275,16.545896,3.426910,-3.237342,6.986657,1.057191
0.020000,20.677384,8.610345,16.613185,3.364423,-3.124346,5.649838,1.085533
0.020000,20.707398,8.669209,16.679258,3.303675,-3.037412,4.346677,1.112917
0.020000,20.735307,8.727783,16.744142,3.244179,-2.974779,3.131642,1.139313
0.020000,20.761212,8.785988,16.807851,3.185474,-2.935262,1.975874,1.164699
0.020000,20.785214,8.843743,16.870395,3.127158,-2.915776,0.974284,1.189066
0.020000,20.807409,8.900966,16.931772,3.068868,-2.914514,0.063102,1.212414
0.020000,20.827893,8.957580,16.991978,3.010305,-2.928153,-0.681942,1.234749
0.020000,20.846759,9.013508,17.051002,2.951199,-2.955289,-1.356825,1.256085
0.020000,20.864096,9.068675,17.108829,2.891353,-2.992291,-1.850086,1.276440
0.020000,20.879992,9.123010,17.165441,2.830600,-3.037681,-2.269473,1.295838
0.020000,20.894532,9.176443,17.220817,2.768816,-3.089184,-2.575161,1.314303
0.020000,20.907799,9.228910,17.274935,2.705893,-3.146165,-2.849046,1.331865
0.020000,20.919872,9.280347,17.327771,2.641788,-3.205243,-2.953887,1.348552
0.020000,20.930830,9.330698,17.379300,2.576462,-3.266292,-3.052481,1.364396
0.020000,20.940746,9.379907,17.429498,2.509886,-3.328831,-3.126955,1.379427
0.020000,20.949693,9.427922,17.478339,2.442077,-3.390451,-3.081002,1.393677
0.020000,20.957738,9.474696,17.525800,2.373047,-3.451488,-3.051828,1.407175
0.020000,20.964949,9.520184,17.571856,2.302799,-3.512376,-3.044420,1.419953
0.020000,20.971387,9.564345,17.616485,2.231414,-3.569286,-2.845481,1.432039
0.020000,20.977114,9.607142,17.659662,2.158889,-3.626235,-2.847453,1.443461
0.020000,20.982186,9.648538,17.701368,2.085295,-3.679688,-2.672678,1.454246
0.020000,20.986659,9.688502,17.741582,2.010675,-3.731026,-2.566874,1.464419
0.020000,20.990583,9.727004,17.780283,1.935065,-3.780503,-2.473839,1.474006
0.020000,20.994007,9.764017,17.817454,1.858548,-3.825830,-2.266361,1.483029
0.020000,20.996979,9.799515,17.853077,1.781129,-3.870971,-2.257044,1.491511
0.020000,20.999541,9.833477,17.887135,1.702916,-3.910609,-1.981921,1.499471
0.020000,21.001734,9.865881,17.919613,1.623904,-3.950601,-1.999594,1.506929
0.020000,21.003598,9.896709,17.950497,1.544198,-3.985323,-1.736100,1.513903
0.020000,21.005167,9.925942,17.979773,1.463790,-4.020403,-1.754010,1.520410
0.020000,21.006476,9.953567,18.007428,1.382781,-4.050459,-1.502802,1.526466
0.020000,21.007556,9.979568,18.033452,1.301185,-4.079801,-1.467069,1.532085
0.020000,21.008436,10.003933,18.057833,1.219047,-4.106903,-1.355114,1.537280
0.020000,21.009143,10.026650,18.080561,1.136410,-4.131815,-1.245581,1.542064
0.020000,21.009702,10.047710,18.101628,1.053337,-4.153658,-1.092192,1.546449
0.020000,21.010136,10.067102,18.121025,0.969843,-4.174678,-1.050988,1.550443
0.020000,21.010464,10.084818,18.138744,0.885978,-4.193269,-0.929523,1.554058
0.020000,21.010707,10.100852,18.154780,0.801773,-4.210276,-0.850379,1.557300
0.020000,21.010880,10.115196,18.169125,0.717281,-4.224601,-0.716257,1.560179
0.020000,21.010998,10.127846,18.181775,0.632499,-4.239092,-0.724518,1.562699
0.020000,21.011075,10.138795,18.192725,0.547495,-4.250196,-0.555188,1.564868
0.020000,21.011121,10.148041,18.201972,0.462308,-4.259330,-0.456730,1.566690
0.020000,21.011147,10.155580,18.209510,0.376926,-4.269110,-0.489017,1.568169
0.020000,21.011159,10.161409,18.215339,0.291434,-4.274604,-0.274691,1.569308
0.020000,21.011163,10.165525,18.219455,0.205828,-4.280304,-0.284999,1.570111
0.020000,21.011164,10.167928,18.221858,0.120146,-4.284083,-0.188931,1.570579
0.020000,21.011164,10.168873,18.222803,0.047264,-3.644113,31.998501,1.570763
0.020000,21.011164,10.169046,18.222976,0.008610,-1.932705,85.570396,1.570796
0.020000,21.011164,10.169046,18.222976,0.000000,-0.430491,75.110697,1.570796
